Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-25 17:20:00+00:00,2590.348388671875,2594.798828125,2590.348388671875,2594.798828125,2594.798828125,34059264
2024-09-25 17:25:00+00:00,2593.96435546875,2594.451171875,2582.7587890625,2585.060302734375,2585.060302734375,0
2024-09-25 17:30:00+00:00,2580.528564453125,2581.81982421875,2580.528564453125,2580.928466796875,2580.928466796875,41961472
2024-09-25 17:35:00+00:00,2577.124755859375,2577.839111328125,2570.3486328125,2577.839111328125,2577.839111328125,105105408
2024-09-25 17:40:00+00:00,2576.916259765625,2576.916259765625,2572.611572265625,2574.806396484375,2574.806396484375,36202496
2024-09-25 17:45:00+00:00,2573.878662109375,2573.878662109375,2569.81298828125,2570.88037109375,2570.88037109375,3369984
2024-09-25 17:50:00+00:00,2573.976318359375,2575.8193359375,2573.976318359375,2574.923095703125,2574.923095703125,25360384
2024-09-25 17:55:00+00:00,2575.26708984375,2575.7421875,2575.26708984375,2575.450439453125,2575.450439453125,0
2024-09-25 18:00:00+00:00,2575.177734375,2575.756103515625,2574.0732421875,2575.756103515625,2575.756103515625,0
2024-09-25 18:05:00+00:00,2576.804931640625,2580.02880859375,2576.804931640625,2579.30859375,2579.30859375,0
2024-09-25 18:10:00+00:00,2579.200439453125,2582.363525390625,2579.200439453125,2581.059814453125,2581.059814453125,602112
2024-09-25 18:15:00+00:00,2581.060791015625,2581.98681640625,2579.110107421875,2579.110107421875,2579.110107421875,0
2024-09-25 18:20:00+00:00,2579.414306640625,2579.414306640625,2575.256591796875,2576.083740234375,2576.083740234375,2157568
2024-09-25 18:25:00+00:00,2577.280029296875,2579.33154296875,2577.280029296875,2579.004638671875,2579.004638671875,20854784
2024-09-25 18:30:00+00:00,2579.30517578125,2580.575439453125,2578.163330078125,2578.163330078125,2578.163330078125,0
2024-09-25 18:35:00+00:00,2577.82470703125,2579.98486328125,2577.82470703125,2578.90869140625,2578.90869140625,0
2024-09-25 18:40:00+00:00,2579.548828125,2579.896240234375,2579.28759765625,2579.896240234375,2579.896240234375,0
2024-09-25 18:45:00+00:00,2579.240478515625,2579.9638671875,2579.16064453125,2579.83935546875,2579.83935546875,4977664
2024-09-25 18:50:00+00:00,2580.512939453125,2582.82373046875,2580.512939453125,2582.82373046875,2582.82373046875,0
2024-09-25 18:55:00+00:00,2582.272705078125,2582.272705078125,2581.014404296875,2581.014404296875,2581.014404296875,16074752
2024-09-25 19:00:00+00:00,2581.725341796875,2584.0283203125,2581.725341796875,2584.0283203125,2584.0283203125,0
2024-09-25 19:05:00+00:00,2583.143798828125,2586.115478515625,2582.322021484375,2586.115478515625,2586.115478515625,0
2024-09-25 19:10:00+00:00,2585.259521484375,2585.572998046875,2583.42626953125,2583.42626953125,2583.42626953125,34606080
2024-09-25 19:15:00+00:00,2583.992431640625,2588.192626953125,2582.57666015625,2582.57666015625,2582.57666015625,20798464
2024-09-25 19:20:00+00:00,2581.613525390625,2581.886962890625,2580.03076171875,2580.03076171875,2580.03076171875,32198656
2024-09-25 19:25:00+00:00,2582.484619140625,2584.488037109375,2581.440185546875,2581.72314453125,2581.72314453125,35652608
2024-09-25 19:30:00+00:00,2581.391845703125,2581.391845703125,2579.962646484375,2580.379150390625,2580.379150390625,21107712
2024-09-25 19:35:00+00:00,2583.255859375,2583.255859375,2580.75732421875,2580.75732421875,2580.75732421875,28780544
2024-09-25 19:40:00+00:00,2580.551025390625,2580.551025390625,2577.7119140625,2577.7119140625,2577.7119140625,8108032
2024-09-25 19:45:00+00:00,2577.4619140625,2577.491943359375,2576.886962890625,2576.886962890625,2576.886962890625,29503488
2024-09-25 19:50:00+00:00,2576.250244140625,2576.800537109375,2576.250244140625,2576.800537109375,2576.800537109375,0
2024-09-25 19:55:00+00:00,2577.019775390625,2577.019775390625,2573.585205078125,2573.585205078125,2573.585205078125,0
2024-09-25 20:00:00+00:00,2570.44091796875,2578.1640625,2570.44091796875,2578.1640625,2578.1640625,0
2024-09-25 20:05:00+00:00,2577.99951171875,2578.403076171875,2576.783203125,2576.783203125,2576.783203125,0
2024-09-25 20:10:00+00:00,2576.385986328125,2580.935302734375,2576.385986328125,2580.935302734375,2580.935302734375,0
2024-09-25 20:15:00+00:00,2580.4892578125,2580.590087890625,2578.364013671875,2578.364013671875,2578.364013671875,0
2024-09-25 20:20:00+00:00,2578.257568359375,2578.257568359375,2576.366943359375,2577.314208984375,2577.314208984375,0
2024-09-25 20:25:00+00:00,2577.904541015625,2577.904541015625,2574.936767578125,2575.123291015625,2575.123291015625,0
2024-09-25 20:30:00+00:00,2575.113525390625,2578.078125,2575.113525390625,2578.078125,2578.078125,0
2024-09-25 20:35:00+00:00,2578.1630859375,2578.647216796875,2577.796875,2577.796875,2577.796875,0
2024-09-25 20:40:00+00:00,2577.754638671875,2578.37109375,2577.754638671875,2578.220703125,2578.220703125,0
2024-09-25 20:45:00+00:00,2578.220703125,2578.7607421875,2577.302001953125,2578.21484375,2578.21484375,758784
2024-09-25 20:50:00+00:00,2578.35009765625,2579.0205078125,2578.35009765625,2578.531982421875,2578.531982421875,0
2024-09-25 20:55:00+00:00,2579.056396484375,2580.178466796875,2578.5283203125,2579.553955078125,2579.553955078125,0
2024-09-25 21:00:00+00:00,2579.469970703125,2579.469970703125,2577.88720703125,2578.003662109375,2578.003662109375,0
2024-09-25 21:05:00+00:00,2577.35546875,2579.302978515625,2577.35546875,2579.1044921875,2579.1044921875,0
2024-09-25 21:10:00+00:00,2579.421875,2579.421875,2577.465576171875,2578.115478515625,2578.115478515625,0
2024-09-25 21:15:00+00:00,2578.74853515625,2582.291259765625,2578.74853515625,2582.06884765625,2582.06884765625,0
2024-09-25 21:20:00+00:00,2583.45556640625,2583.45556640625,2581.130615234375,2581.130615234375,2581.130615234375,604160
2024-09-25 21:25:00+00:00,2581.68115234375,2583.224853515625,2581.68115234375,2583.155517578125,2583.155517578125,0
2024-09-25 21:30:00+00:00,2583.196533203125,2583.74755859375,2583.096923828125,2583.73828125,2583.73828125,0
2024-09-25 21:35:00+00:00,2583.589599609375,2583.81640625,2583.530029296875,2583.697021484375,2583.697021484375,0
2024-09-25 21:40:00+00:00,2584.02587890625,2584.02587890625,2583.262451171875,2583.603271484375,2583.603271484375,0
2024-09-25 21:45:00+00:00,2583.559814453125,2583.650634765625,2583.112548828125,2583.112548828125,2583.112548828125,0
2024-09-25 21:50:00+00:00,2583.620361328125,2584.220947265625,2583.46337890625,2584.220947265625,2584.220947265625,0
2024-09-25 21:55:00+00:00,2584.081787109375,2584.081787109375,2581.766845703125,2581.766845703125,2581.766845703125,9733120
2024-09-25 22:00:00+00:00,2580.9140625,2581.18212890625,2580.123291015625,2580.630859375,2580.630859375,0
2024-09-25 22:05:00+00:00,2578.072509765625,2579.541259765625,2577.556640625,2579.541259765625,2579.541259765625,0
2024-09-25 22:10:00+00:00,2578.809814453125,2578.809814453125,2574.28076171875,2574.28076171875,2574.28076171875,0
2024-09-25 22:15:00+00:00,2571.45458984375,2577.129150390625,2569.90966796875,2577.129150390625,2577.129150390625,0
2024-09-25 22:20:00+00:00,2576.788818359375,2576.788818359375,2573.270751953125,2573.624267578125,2573.624267578125,0
2024-09-25 22:25:00+00:00,2573.666748046875,2574.942626953125,2573.637451171875,2574.898681640625,2574.898681640625,0
2024-09-25 22:30:00+00:00,2575.4375,2577.571044921875,2575.101318359375,2577.571044921875,2577.571044921875,0
2024-09-25 22:35:00+00:00,2578.550537109375,2578.550537109375,2575.511474609375,2575.757080078125,2575.757080078125,0
2024-09-25 22:40:00+00:00,2576.333740234375,2576.333740234375,2566.013916015625,2566.013916015625,2566.013916015625,0
2024-09-25 22:45:00+00:00,2564.618408203125,2564.672119140625,2560.05615234375,2561.458740234375,2561.458740234375,31825920
2024-09-25 22:50:00+00:00,2562.57373046875,2571.8056640625,2562.57373046875,2571.8056640625,2571.8056640625,79150080
2024-09-25 22:55:00+00:00,2570.636474609375,2573.878173828125,2570.636474609375,2571.629638671875,2571.629638671875,22338560
2024-09-25 23:00:00+00:00,2571.904052734375,2571.904296875,2569.69921875,2569.69921875,2569.69921875,0
2024-09-25 23:05:00+00:00,2568.47607421875,2572.495849609375,2567.95947265625,2572.495849609375,2572.495849609375,0
2024-09-25 23:10:00+00:00,2572.7421875,2576.989501953125,2572.7421875,2574.619140625,2574.619140625,22286336
2024-09-25 23:15:00+00:00,2574.93359375,2575.962158203125,2574.93359375,2575.959716796875,2575.959716796875,21106688
2024-09-25 23:20:00+00:00,2576.3681640625,2576.3681640625,2572.598876953125,2572.598876953125,2572.598876953125,892928
2024-09-25 23:25:00+00:00,2570.0419921875,2574.388427734375,2570.0419921875,2574.251220703125,2574.251220703125,23751680
2024-09-25 23:30:00+00:00,2574.624267578125,2574.624267578125,2570.61572265625,2570.61572265625,2570.61572265625,139264
2024-09-25 23:35:00+00:00,2569.080810546875,2575.212158203125,2569.080810546875,2575.212158203125,2575.212158203125,0
2024-09-25 23:40:00+00:00,2573.430908203125,2573.430908203125,2569.39404296875,2570.58349609375,2570.58349609375,21833728
2024-09-25 23:45:00+00:00,2571.484375,2575.043701171875,2571.484375,2574.181884765625,2574.181884765625,20029440
2024-09-25 23:50:00+00:00,2573.544677734375,2576.231201171875,2573.544677734375,2576.231201171875,2576.231201171875,29135872
2024-09-25 23:55:00+00:00,2579.246826171875,2579.42578125,2579.015380859375,2579.357177734375,2579.357177734375,22518784
2024-09-26 00:00:00+00:00,2579.41552734375,2582.136474609375,2579.210205078125,2582.136474609375,2582.136474609375,0
2024-09-26 00:05:00+00:00,2581.963623046875,2583.73583984375,2581.963623046875,2583.650390625,2583.650390625,46362624
2024-09-26 00:10:00+00:00,2585.498046875,2586.0205078125,2584.37646484375,2584.91552734375,2584.91552734375,13683712
2024-09-26 00:15:00+00:00,2583.951171875,2586.59228515625,2583.74365234375,2586.59228515625,2586.59228515625,14749696
2024-09-26 00:20:00+00:00,2585.704345703125,2585.9765625,2581.797119140625,2581.797119140625,2581.797119140625,2482176
2024-09-26 00:25:00+00:00,2581.004638671875,2583.8505859375,2581.004638671875,2582.3056640625,2582.3056640625,0
2024-09-26 00:30:00+00:00,2581.34619140625,2581.34619140625,2580.782958984375,2580.89404296875,2580.89404296875,0
2024-09-26 00:35:00+00:00,2580.57373046875,2580.57373046875,2574.740966796875,2574.740966796875,2574.740966796875,8048640
2024-09-26 00:40:00+00:00,2574.16259765625,2576.5341796875,2574.16259765625,2575.577392578125,2575.577392578125,0
2024-09-26 00:45:00+00:00,2576.786865234375,2576.786865234375,2562.548095703125,2562.548095703125,2562.548095703125,0
2024-09-26 00:50:00+00:00,2560.983642578125,2566.459228515625,2560.983642578125,2566.459228515625,2566.459228515625,29932544
2024-09-26 00:55:00+00:00,2570.985107421875,2571.934814453125,2569.905517578125,2571.934814453125,2571.934814453125,0
2024-09-26 01:00:00+00:00,2570.90185546875,2570.90185546875,2567.105712890625,2567.105712890625,2567.105712890625,0
2024-09-26 01:05:00+00:00,2567.572509765625,2567.572509765625,2562.459228515625,2562.459228515625,2562.459228515625,9814016
2024-09-26 01:10:00+00:00,2562.773681640625,2574.638427734375,2562.773681640625,2572.776123046875,2572.776123046875,41936896
2024-09-26 01:15:00+00:00,2572.569091796875,2572.569091796875,2570.43310546875,2571.943359375,2571.943359375,28777472
2024-09-26 01:20:00+00:00,2571.91650390625,2571.91650390625,2568.09912109375,2570.35205078125,2570.35205078125,60250112
2024-09-26 01:25:00+00:00,2575.4658203125,2575.4658203125,2568.654296875,2569.66845703125,2569.66845703125,0
2024-09-26 01:30:00+00:00,2573.612548828125,2573.612548828125,2571.59228515625,2571.76171875,2571.76171875,0
2024-09-26 01:35:00+00:00,2570.297607421875,2570.297607421875,2561.34033203125,2561.34033203125,2561.34033203125,1737728
2024-09-26 01:40:00+00:00,2565.7236328125,2573.831298828125,2565.7236328125,2573.097412109375,2573.097412109375,0
2024-09-26 01:45:00+00:00,2574.9453125,2578.140625,2574.870849609375,2577.1708984375,2577.1708984375,0
2024-09-26 01:50:00+00:00,2578.10302734375,2584.835205078125,2578.10302734375,2584.835205078125,2584.835205078125,48880640
2024-09-26 01:55:00+00:00,2583.42431640625,2586.4140625,2583.42431640625,2586.1103515625,2586.1103515625,69382144
2024-09-26 02:00:00+00:00,2585.817138671875,2594.28125,2585.817138671875,2594.175048828125,2594.175048828125,10602496
2024-09-26 02:05:00+00:00,2591.21875,2593.849609375,2591.21875,2593.849609375,2593.849609375,41469952
2024-09-26 02:10:00+00:00,2593.72265625,2593.91064453125,2592.546875,2592.546875,2592.546875,0
2024-09-26 02:15:00+00:00,2591.292724609375,2591.5947265625,2590.486328125,2591.5947265625,2591.5947265625,5608448
2024-09-26 02:20:00+00:00,2591.328857421875,2593.4091796875,2591.328857421875,2592.197021484375,2592.197021484375,34328576
2024-09-26 02:25:00+00:00,2592.3828125,2592.984375,2591.814453125,2592.984375,2592.984375,8576000
2024-09-26 02:30:00+00:00,2592.7451171875,2597.23291015625,2592.7451171875,2597.23291015625,2597.23291015625,8251392
2024-09-26 02:35:00+00:00,2597.685302734375,2598.2001953125,2597.3681640625,2598.18896484375,2598.18896484375,33721344
2024-09-26 02:40:00+00:00,2598.202880859375,2598.202880859375,2596.083984375,2596.083984375,2596.083984375,0
2024-09-26 02:45:00+00:00,2598.343994140625,2598.343994140625,2596.201904296875,2596.201904296875,2596.201904296875,3235840
2024-09-26 02:50:00+00:00,2596.265380859375,2596.265380859375,2595.00341796875,2595.2353515625,2595.2353515625,0
2024-09-26 02:55:00+00:00,2594.8564453125,2597.962646484375,2594.8564453125,2596.458251953125,2596.458251953125,7272448
2024-09-26 03:00:00+00:00,2596.694580078125,2597.215576171875,2595.869140625,2595.869140625,2595.869140625,0
2024-09-26 03:05:00+00:00,2595.49853515625,2596.407470703125,2595.49853515625,2596.00146484375,2596.00146484375,308224
2024-09-26 03:10:00+00:00,2596.183837890625,2596.183837890625,2595.396728515625,2595.833251953125,2595.833251953125,0
2024-09-26 03:15:00+00:00,2596.7138671875,2600.757568359375,2596.7138671875,2600.026123046875,2600.026123046875,0
2024-09-26 03:20:00+00:00,2599.903076171875,2599.903076171875,2596.089599609375,2596.089599609375,2596.089599609375,9609216
2024-09-26 03:25:00+00:00,2595.7255859375,2595.7255859375,2593.473876953125,2593.940185546875,2593.940185546875,4552704
2024-09-26 03:30:00+00:00,2593.293701171875,2595.894775390625,2593.2275390625,2595.894775390625,2595.894775390625,4971520
2024-09-26 03:35:00+00:00,2596.099853515625,2600.29296875,2596.099853515625,2599.525146484375,2599.525146484375,852992
2024-09-26 03:40:00+00:00,2598.40966796875,2599.345458984375,2598.40966796875,2599.152587890625,2599.152587890625,2004992
2024-09-26 03:45:00+00:00,2598.88916015625,2602.067626953125,2598.88916015625,2602.067626953125,2602.067626953125,4857856
2024-09-26 03:50:00+00:00,2604.352294921875,2604.352294921875,2602.973388671875,2602.973388671875,2602.973388671875,39088128
2024-09-26 03:55:00+00:00,2602.0791015625,2602.137451171875,2601.046142578125,2601.046142578125,2601.046142578125,18020352
2024-09-26 04:00:00+00:00,2601.689697265625,2601.689697265625,2600.859130859375,2600.928466796875,2600.928466796875,0
2024-09-26 04:05:00+00:00,2600.80908203125,2603.12109375,2600.69873046875,2603.12109375,2603.12109375,0
2024-09-26 04:10:00+00:00,2602.2099609375,2603.14599609375,2601.668212890625,2602.16845703125,2602.16845703125,0
2024-09-26 04:15:00+00:00,2602.2080078125,2602.882568359375,2601.7216796875,2601.7216796875,2601.7216796875,6938624
2024-09-26 04:20:00+00:00,2601.146240234375,2602.220703125,2600.77783203125,2600.994384765625,2600.994384765625,0
2024-09-26 04:25:00+00:00,2601.781494140625,2601.880859375,2601.239013671875,2601.239013671875,2601.239013671875,0
2024-09-26 04:30:00+00:00,2601.24365234375,2601.24365234375,2597.6162109375,2597.6162109375,2597.6162109375,0
2024-09-26 04:35:00+00:00,2597.490478515625,2598.398193359375,2596.991943359375,2598.398193359375,2598.398193359375,0
2024-09-26 04:40:00+00:00,2597.20263671875,2597.20263671875,2596.33056640625,2596.33056640625,2596.33056640625,0
2024-09-26 04:45:00+00:00,2596.43994140625,2596.43994140625,2594.98193359375,2594.98193359375,2594.98193359375,0
2024-09-26 04:50:00+00:00,2594.193115234375,2594.193115234375,2593.669677734375,2593.80712890625,2593.80712890625,0
2024-09-26 04:55:00+00:00,2593.30224609375,2596.0888671875,2592.639404296875,2596.0888671875,2596.0888671875,0
2024-09-26 05:00:00+00:00,2595.753173828125,2595.753173828125,2592.88427734375,2592.988037109375,2592.988037109375,0
2024-09-26 05:05:00+00:00,2594.58154296875,2597.434326171875,2594.58154296875,2597.434326171875,2597.434326171875,0
2024-09-26 05:10:00+00:00,2599.094482421875,2599.914306640625,2598.59326171875,2599.27392578125,2599.27392578125,8112128
2024-09-26 05:15:00+00:00,2598.810302734375,2600.916259765625,2598.810302734375,2600.916259765625,2600.916259765625,0
2024-09-26 05:20:00+00:00,2602.370361328125,2602.370361328125,2601.78076171875,2602.01904296875,2602.01904296875,4554752
2024-09-26 05:25:00+00:00,2603.215576171875,2604.4755859375,2603.215576171875,2604.4755859375,2604.4755859375,5335040
2024-09-26 05:30:00+00:00,2605.18310546875,2611.68603515625,2605.18310546875,2611.68603515625,2611.68603515625,9332736
2024-09-26 05:35:00+00:00,2611.818603515625,2611.818603515625,2610.4365234375,2610.4365234375,2610.4365234375,64768000
2024-09-26 05:40:00+00:00,2610.6904296875,2613.393798828125,2610.6904296875,2613.393798828125,2613.393798828125,18265088
2024-09-26 05:45:00+00:00,2612.902099609375,2615.242431640625,2612.902099609375,2614.5322265625,2614.5322265625,0
2024-09-26 05:50:00+00:00,2614.9052734375,2614.9052734375,2613.109375,2614.424072265625,2614.424072265625,0
2024-09-26 05:55:00+00:00,2613.981201171875,2613.981201171875,2611.28369140625,2611.28369140625,2611.28369140625,15634432
2024-09-26 06:00:00+00:00,2611.9345703125,2614.09423828125,2611.9345703125,2613.978759765625,2613.978759765625,0
2024-09-26 06:05:00+00:00,2612.4345703125,2613.55419921875,2612.4345703125,2613.55419921875,2613.55419921875,3289088
2024-09-26 06:10:00+00:00,2613.55419921875,2616.992431640625,2613.55419921875,2616.992431640625,2616.992431640625,0
2024-09-26 06:15:00+00:00,2618.09033203125,2619.281982421875,2617.543701171875,2619.23193359375,2619.23193359375,0
2024-09-26 06:20:00+00:00,2618.46875,2618.595458984375,2615.74853515625,2615.74853515625,2615.74853515625,0
2024-09-26 06:25:00+00:00,2614.141845703125,2615.703857421875,2613.992431640625,2614.031982421875,2614.031982421875,0
2024-09-26 06:30:00+00:00,2614.864013671875,2617.28369140625,2614.864013671875,2615.04541015625,2615.04541015625,0
2024-09-26 06:35:00+00:00,2615.8505859375,2616.58642578125,2615.48681640625,2616.58642578125,2616.58642578125,0
2024-09-26 06:40:00+00:00,2616.1220703125,2616.969970703125,2616.1220703125,2616.322509765625,2616.322509765625,5491712
2024-09-26 06:45:00+00:00,2617.985595703125,2617.985595703125,2616.661865234375,2617.4677734375,2617.4677734375,0
2024-09-26 06:50:00+00:00,2615.511474609375,2617.71142578125,2615.0390625,2616.2802734375,2616.2802734375,12674048
2024-09-26 06:55:00+00:00,2616.510986328125,2616.993896484375,2615.498291015625,2615.648193359375,2615.648193359375,0
2024-09-26 07:00:00+00:00,2617.656005859375,2617.656005859375,2615.869873046875,2617.57080078125,2617.57080078125,0
2024-09-26 07:05:00+00:00,2616.2880859375,2616.956298828125,2616.159423828125,2616.259033203125,2616.259033203125,5553152
2024-09-26 07:10:00+00:00,2616.00439453125,2616.080810546875,2615.39501953125,2615.40185546875,2615.40185546875,0
2024-09-26 07:15:00+00:00,2615.230712890625,2618.010009765625,2615.230712890625,2618.010009765625,2618.010009765625,0
2024-09-26 07:20:00+00:00,2620.218017578125,2620.218017578125,2618.723388671875,2618.90283203125,2618.90283203125,0
2024-09-26 07:25:00+00:00,2620.330322265625,2620.330322265625,2619.175537109375,2619.175537109375,2619.175537109375,0
2024-09-26 07:30:00+00:00,2619.1455078125,2619.472412109375,2618.657958984375,2618.657958984375,2618.657958984375,9381888
2024-09-26 07:35:00+00:00,2620.904052734375,2620.905029296875,2620.11962890625,2620.219970703125,2620.219970703125,11302912
2024-09-26 07:40:00+00:00,2621.47998046875,2623.31640625,2621.47998046875,2622.52734375,2622.52734375,10397696
2024-09-26 07:45:00+00:00,2622.377197265625,2626.559326171875,2622.377197265625,2626.559326171875,2626.559326171875,0
2024-09-26 07:50:00+00:00,2626.603515625,2629.513427734375,2626.603515625,2627.7138671875,2627.7138671875,66677760
2024-09-26 07:55:00+00:00,2632.3544921875,2632.3544921875,2630.224365234375,2631.879638671875,2631.879638671875,93456384
2024-09-26 08:00:00+00:00,2629.77734375,2629.81591796875,2628.773193359375,2629.81591796875,2629.81591796875,17223680
2024-09-26 08:05:00+00:00,2628.865966796875,2629.521728515625,2628.865966796875,2628.936279296875,2628.936279296875,6774784
2024-09-26 08:10:00+00:00,2628.882080078125,2630.78271484375,2627.0380859375,2627.0380859375,2627.0380859375,0
2024-09-26 08:15:00+00:00,2626.77392578125,2628.86962890625,2626.77392578125,2627.758544921875,2627.758544921875,21890048
2024-09-26 08:20:00+00:00,2627.595947265625,2627.595947265625,2626.066162109375,2626.066162109375,2626.066162109375,14199808
2024-09-26 08:25:00+00:00,2625.4404296875,2625.578125,2624.76806640625,2625.134765625,2625.134765625,22836224
2024-09-26 08:30:00+00:00,2625.009765625,2627.423583984375,2624.661376953125,2627.423583984375,2627.423583984375,10437632
2024-09-26 08:35:00+00:00,2626.382568359375,2628.35693359375,2626.382568359375,2626.51171875,2626.51171875,31970304
2024-09-26 08:40:00+00:00,2625.9765625,2625.9765625,2623.337890625,2623.337890625,2623.337890625,5949440
2024-09-26 08:45:00+00:00,2622.821533203125,2623.204833984375,2622.56396484375,2623.05126953125,2623.05126953125,7202816
2024-09-26 08:50:00+00:00,2622.580322265625,2623.669677734375,2622.580322265625,2622.684326171875,2622.684326171875,0
2024-09-26 08:55:00+00:00,2622.281494140625,2622.281494140625,2619.516357421875,2619.516357421875,2619.516357421875,5712896
2024-09-26 09:00:00+00:00,2619.444091796875,2619.719482421875,2618.896484375,2618.896484375,2618.896484375,4970496
2024-09-26 09:05:00+00:00,2618.229736328125,2618.229736328125,2617.2119140625,2617.232177734375,2617.232177734375,30864384
2024-09-26 09:10:00+00:00,2615.768798828125,2615.768798828125,2612.847412109375,2613.759521484375,2613.759521484375,16654336
2024-09-26 09:15:00+00:00,2614.958984375,2615.26171875,2614.895263671875,2614.970703125,2614.970703125,13387776
2024-09-26 09:20:00+00:00,2615.390869140625,2618.087890625,2615.390869140625,2618.087890625,2618.087890625,18039808
2024-09-26 09:25:00+00:00,2616.107666015625,2624.561279296875,2616.107666015625,2623.01708984375,2623.01708984375,91766784
2024-09-26 09:30:00+00:00,2622.3271484375,2622.3271484375,2618.260986328125,2618.260986328125,2618.260986328125,19682304
2024-09-26 09:35:00+00:00,2619.760009765625,2621.552490234375,2619.760009765625,2621.552490234375,2621.552490234375,28995584
2024-09-26 09:40:00+00:00,2621.15576171875,2621.15576171875,2618.731689453125,2618.901123046875,2618.901123046875,7493632
2024-09-26 09:45:00+00:00,2620.224365234375,2620.224365234375,2618.37744140625,2618.37744140625,2618.37744140625,0
2024-09-26 09:50:00+00:00,2617.917236328125,2620.423095703125,2617.917236328125,2619.82666015625,2619.82666015625,13203456
2024-09-26 09:55:00+00:00,2619.50634765625,2619.509521484375,2618.130859375,2618.903564453125,2618.903564453125,8408064
2024-09-26 10:00:00+00:00,2618.95556640625,2618.95556640625,2617.44921875,2618.776611328125,2618.776611328125,0
2024-09-26 10:05:00+00:00,2617.80615234375,2621.4462890625,2617.80615234375,2621.4462890625,2621.4462890625,0
2024-09-26 10:10:00+00:00,2622.077880859375,2623.85888671875,2621.549072265625,2623.85888671875,2623.85888671875,0
2024-09-26 10:15:00+00:00,2625.21337890625,2629.43701171875,2624.51806640625,2629.43701171875,2629.43701171875,0
2024-09-26 10:20:00+00:00,2630.142333984375,2630.142333984375,2629.160888671875,2629.160888671875,2629.160888671875,33382400
2024-09-26 10:25:00+00:00,2625.41259765625,2629.708984375,2625.41259765625,2629.708984375,2629.708984375,38582272
2024-09-26 10:30:00+00:00,2629.229248046875,2636.741943359375,2629.229248046875,2636.338623046875,2636.338623046875,34395136
2024-09-26 10:35:00+00:00,2636.824951171875,2639.07177734375,2636.565185546875,2636.565185546875,2636.565185546875,82363392
2024-09-26 10:40:00+00:00,2635.69580078125,2637.696533203125,2635.5390625,2635.5390625,2635.5390625,91378688
2024-09-26 10:45:00+00:00,2635.41552734375,2636.013916015625,2631.486083984375,2631.486083984375,2631.486083984375,42523648
2024-09-26 10:50:00+00:00,2631.494384765625,2632.5,2631.206298828125,2631.282958984375,2631.282958984375,10202112
2024-09-26 10:55:00+00:00,2633.61572265625,2633.61572265625,2628.694091796875,2628.694091796875,2628.694091796875,17318912
2024-09-26 11:00:00+00:00,2629.94140625,2629.94140625,2627.072021484375,2627.072021484375,2627.072021484375,11229184
