Datetime,Open,High,Low,Close,Volume,SMA20,RSI,MACD,Signal_Line
2025-03-20 01:09:00+00:00,0.17716145515441895,0.17716145515441895,0.17716145515441895,0.17716145515441895,600192,0.17674966678023338,60.97969495648919,-0.0001888812520569605,-0.000304198444151752
2025-03-20 01:10:00+00:00,0.17741306126117706,0.17741306126117706,0.17741306126117706,0.17741306126117706,447616,0.17676032856106758,79.27922705314009,-0.00012784172688021234,-0.00026892710069744406
2025-03-20 01:13:00+00:00,0.17764753103256226,0.17764753103256226,0.17764753103256226,0.17764753103256226,1402368,0.17678287252783775,92.71384417012723,-5.985770998587214e-05,-0.00022711322255512969
2025-03-20 01:14:00+00:00,0.17760106921195984,0.17760106921195984,0.17760106921195984,0.17760106921195984,48640,0.17680735662579536,89.91589578918874,-9.61809600005803e-06,-0.00018361419724411538
2025-03-20 01:15:00+00:00,0.177552729845047,0.177552729845047,0.177552729845047,0.177552729845047,0,0.1768348515033722,86.76471973844139,2.599690102714214e-05,-0.0001416919775898639
2025-03-20 01:16:00+00:00,0.17733445763587952,0.17733445763587952,0.17733445763587952,0.17733445763587952,0,0.17685287147760392,74.46064295631743,3.619209966437831e-05,-0.00010611516213901547
2025-03-20 01:17:00+00:00,0.17732727527618408,0.17732727527618408,0.17732727527618408,0.17732727527618408,126080,0.17687864750623702,74.10149211336866,4.319439355363053e-05,-7.625325100048627e-05
2025-03-20 01:19:00+00:00,0.1772598922252655,0.1772598922252655,0.1772598922252655,0.1772598922252655,866432,0.1769161455333233,69.12540770330195,4.2812991330271055e-05,-5.24400025343348e-05
2025-03-20 01:20:00+00:00,0.17739440500736237,0.17739440500736237,0.17739440500736237,0.17739440500736237,552704,0.17697062194347382,72.84863014289287,5.2756638971196423e-05,-3.140067423322856e-05
2025-03-20 01:21:00+00:00,0.17737722396850586,0.17737722396850586,0.17737722396850586,0.17737722396850586,0,0.17702314928174018,75.66618596777228,5.857546363613464e-05,-1.3405446659355918e-05
2025-03-20 01:23:00+00:00,0.17759831249713898,0.17759831249713898,0.17759831249713898,0.17759831249713898,1258112,0.17708357200026512,78.32345267256581,8.010353694110073e-05,5.296350060735412e-06
2025-03-20 01:24:00+00:00,0.17759157717227936,0.17759157717227936,0.17759157717227936,0.17759157717227936,0,0.17713738083839417,75.56813658277677,9.552010934857358e-05,2.3341101918303047e-05
2025-03-20 01:26:00+00:00,0.17757920920848846,0.17757920920848846,0.17757920920848846,0.17757920920848846,478208,0.17719043791294098,73.87795203290851,0.00010552345404518659,3.9777572343679756e-05
2025-03-20 01:27:00+00:00,0.1776106059551239,0.1776106059551239,0.1776106059551239,0.1776106059551239,179968,0.17723907977342607,68.08968851300573,0.0001146628696611085,5.47546318071655e-05
2025-03-20 01:30:00+00:00,0.1777215451002121,0.1777215451002121,0.1777215451002121,0.1777215451002121,854400,0.1772949181497097,69.8904588029846,0.0001293665274337552,6.967701093248344e-05
2025-03-20 01:32:00+00:00,0.1777058243751526,0.1777058243751526,0.1777058243751526,0.1777058243751526,694144,0.17735404670238494,62.48935223444155,0.00013815814987272468,8.337323872053168e-05
2025-03-20 01:34:00+00:00,0.17735925316810608,0.17735925316810608,0.17735925316810608,0.17735925316810608,181376,0.17739498913288115,38.775557566896424,0.00011582501532553247,8.986359404153184e-05
2025-03-20 01:35:00+00:00,0.17737695574760437,0.17737695574760437,0.17737695574760437,0.17737695574760437,62848,0.17742732763290406,41.073972082423325,9.841977362798349e-05,9.157482995882217e-05
2025-03-20 01:36:00+00:00,0.17728087306022644,0.17728087306022644,0.17728087306022644,0.17728087306022644,341504,0.17745116129517555,39.56913506838037,7.599687958831369e-05,8.845923988472047e-05
2025-03-20 01:38:00+00:00,0.17698100209236145,0.17698100209236145,0.17698100209236145,0.17698100209236145,554112,0.1774437129497528,37.23743112947658,3.364169303710085e-05,7.749573051519655e-05
2025-03-20 01:39:00+00:00,0.17695017158985138,0.17695017158985138,0.17695017158985138,0.17695017158985138,1227008,0.17743314877152444,36.61217796117019,-2.3853643532634194e-06,6.151951154150457e-05
2025-03-20 01:40:00+00:00,0.17685815691947937,0.17685815691947937,0.17685815691947937,0.17685815691947937,0,0.17740540355443954,35.982863322518924,-3.792470935426451e-05,4.163066736235075e-05
2025-03-20 01:43:00+00:00,0.1768535077571869,0.1768535077571869,0.1768535077571869,0.1768535077571869,3704064,0.1773657023906708,29.246566727270647,-6.570760844845647e-05,2.0163012200189308e-05
2025-03-20 01:44:00+00:00,0.17683042585849762,0.17683042585849762,0.17683042585849762,0.17683042585849762,21504,0.17732717022299765,29.114730958804316,-8.856732349235563e-05,-1.5830549383196795e-06
2025-03-20 01:45:00+00:00,0.17678867280483246,0.17678867280483246,0.17678867280483246,0.17678867280483246,381568,0.17728896737098693,14.16624897776137,-0.00010879877034622454,-2.302619801990065e-05
2025-03-20 01:46:00+00:00,0.1766074299812317,0.1766074299812317,0.1766074299812317,0.1766074299812317,641152,0.17725261598825454,12.270779777206513,-0.0001378678639765707,-4.599453121123466e-05
2025-03-20 01:48:00+00:00,0.17659245431423187,0.17659245431423187,0.17659245431423187,0.17659245431423187,1048320,0.17721587494015695,12.24629418472064,-0.00016026629123711,-6.884888321640973e-05
2025-03-20 01:49:00+00:00,0.1766842156648636,0.1766842156648636,0.1766842156648636,0.1766842156648636,5089664,0.17718709111213685,16.120805222831365,-0.0001686685263197485,-8.881281183707749e-05
2025-03-20 01:50:00+00:00,0.17671382427215576,0.17671382427215576,0.17671382427215576,0.17671382427215576,286720,0.1771530620753765,10.815477501071939,-0.00017096738540312018,-0.00010524372655028603
2025-03-20 01:51:00+00:00,0.17680560052394867,0.17680560052394867,0.17680560052394867,0.17680560052394867,355072,0.17712448090314864,16.95022812564963,-0.00016349895707293283,-0.0001168947726548154
2025-03-20 01:53:00+00:00,0.17711490392684937,0.17711490392684937,0.17711490392684937,0.17711490392684937,1063680,0.17710031047463418,40.77686285097192,-0.00013111061262760515,-0.00011973794064937334
2025-03-20 01:54:00+00:00,0.177120178937912,0.177120178937912,0.177120178937912,0.177120178937912,353024,0.1770767405629158,40.21598419295496,-0.00010382019244889462,-0.0001165543910092776
2025-03-20 01:55:00+00:00,0.17722710967063904,0.17722710967063904,0.17722710967063904,0.17722710967063904,257024,0.17705913558602332,47.968239666629124,-7.272558608051316e-05,-0.00010778863002352472
2025-03-20 01:56:00+00:00,0.17718292772769928,0.17718292772769928,0.17718292772769928,0.17718292772769928,0,0.1770377516746521,59.45889349583281,-5.105941886313081e-05,-9.644278779144595e-05
2025-03-20 01:57:00+00:00,0.17718680202960968,0.17718680202960968,0.17718680202960968,0.17718680202960968,200960,0.17701101452112197,61.371773939446015,-3.319356668726736e-05,-8.379294357061025e-05
2025-03-20 01:59:00+00:00,0.1770125776529312,0.1770125776529312,0.1770125776529312,0.1770125776529312,0,0.1769763521850109,56.87758000504387,-3.271607076671401e-05,-7.3577569009831e-05
2025-03-20 02:00:00+00:00,0.1770082414150238,0.1770082414150238,0.1770082414150238,0.1770082414150238,0,0.1769588015973568,56.893438487479756,-3.2315042277242245e-05,-6.532506366331326e-05
2025-03-20 02:01:00+00:00,0.17701297998428345,0.17701297998428345,0.17701297998428345,0.17701297998428345,0,0.17694060280919074,58.26798223709962,-3.125457805219778e-05,-5.8510966541090166e-05
2025-03-20 02:03:00+00:00,0.17697693407535553,0.17697693407535553,0.17697693407535553,0.17697693407535553,0,0.1769254058599472,58.57076956474547,-3.2943009607461216e-05,-5.339737515436438e-05
2025-03-20 02:04:00+00:00,0.17689551413059235,0.17689551413059235,0.17689551413059235,0.17689551413059235,0,0.17692113146185875,64.42653533318409,-4.0385474258775034e-05,-5.0794994975246516e-05
2025-03-20 02:05:00+00:00,0.17690832912921906,0.17690832912921906,0.17690832912921906,0.17690832912921906,0,0.17691903933882713,65.8525276697577,-4.473395266488267e-05,-4.958278651317375e-05
2025-03-20 02:08:00+00:00,0.17668646574020386,0.17668646574020386,0.17668646574020386,0.17668646574020386,0,0.17691045477986336,50.099879615298114,-6.532959552368878e-05,-5.2732148315276757e-05
2025-03-20 02:09:00+00:00,0.17666584253311157,0.17666584253311157,0.17666584253311157,0.17666584253311157,0,0.17690107151865958,47.8529898117032,-8.236644225489975e-05,-5.8659007103201364e-05
2025-03-20 02:10:00+00:00,0.17678005993366241,0.17678005993366241,0.17678005993366241,0.17678005993366241,445824,0.17689855322241782,48.87965069155751,-8.566439059290443e-05,-6.406008380114198e-05
2025-03-20 02:11:00+00:00,0.1767692267894745,0.1767692267894745,0.1767692267894745,0.1767692267894745,0,0.17689758092164992,29.4577075658827,-8.813620332184802e-05,-6.887530770528319e-05
2025-03-20 02:12:00+00:00,0.1767502874135971,0.1767502874135971,0.1767502874135971,0.1767502874135971,418304,0.17690472379326821,28.370017950192576,-9.057924096209091e-05,-7.321609435664473e-05
2025-03-20 02:14:00+00:00,0.17668676376342773,0.17668676376342773,0.17668676376342773,0.17668676376342773,618368,0.176909439265728,16.712565175883086,-9.652847341781734e-05,-7.787857016887926e-05
2025-03-20 02:16:00+00:00,0.17649346590042114,0.17649346590042114,0.17649346590042114,0.17649346590042114,0,0.17689990177750586,14.11865063978287,-0.0001155092859415896,-8.540471332342134e-05
2025-03-20 02:17:00+00:00,0.17641323804855347,0.17641323804855347,0.17641323804855347,0.17641323804855347,0,0.17688487246632575,12.705642322447162,-0.00013546389036483975,-9.541654873170504e-05
2025-03-20 02:19:00+00:00,0.17608191072940826,0.17608191072940826,0.17608191072940826,0.17608191072940826,1552128,0.17684868797659875,11.034164358264078,-0.0001759847609944798,-0.00011153019118426
2025-03-20 02:20:00+00:00,0.17607252299785614,0.17607252299785614,0.17607252299785614,0.17607252299785614,288000,0.17679656893014908,10.98768653471005,-0.0002064752363865885,-0.0001305192002247257
2025-03-20 02:21:00+00:00,0.17606109380722046,0.17606109380722046,0.17606109380722046,0.17606109380722046,444672,0.1767436146736145,10.533794637340904,-0.0002289225216432489,-0.00015019986450843034
2025-03-20 02:22:00+00:00,0.17596818506717682,0.17596818506717682,0.17596818506717682,0.17596818506717682,313088,0.17668066844344138,10.059471833478852,-0.0002513121458034284,-0.00017042232076742997
2025-03-20 02:23:00+00:00,0.17592580616474152,0.17592580616474152,0.17592580616474152,0.17592580616474152,86144,0.1766178123652935,10.380391106348782,-0.00026937057124223895,-0.00019021197086239175
2025-03-20 02:25:00+00:00,0.17593969404697418,0.17593969404697418,0.17593969404697418,0.17593969404697418,1670656,0.17655545696616173,10.458891943842914,-0.0002793412949123053,-0.00020803783567237448
2025-03-20 02:26:00+00:00,0.17595066130161285,0.17595066130161285,0.17595066130161285,0.17595066130161285,3840,0.1765023611485958,13.7159232860607,-0.00028309485815941615,-0.00022304924016978284
2025-03-20 02:27:00+00:00,0.1759481430053711,0.1759481430053711,0.1759481430053711,0.1759481430053711,406016,0.17644935622811317,13.96528505162351,-0.0002830104215642282,-0.0002350414764486719
2025-03-20 02:28:00+00:00,0.17601804435253143,0.17601804435253143,0.17601804435253143,0.17601804435253143,380032,0.17639960944652558,9.958343773490355,-0.00027414290170549305,-0.00024286176150003616
2025-03-20 02:29:00+00:00,0.17600224912166595,0.17600224912166595,0.17600224912166595,0.17600224912166595,162944,0.1763508751988411,9.906681830220123,-0.0002653312974212896,-0.00024735566868428686
2025-03-20 02:30:00+00:00,0.17597366869449615,0.17597366869449615,0.17597366869449615,0.17597366869449615,94848,0.17630478292703627,9.807822814485775,-0.00025768382047805516,-0.00024942129904304054
2025-03-20 02:32:00+00:00,0.1758945882320404,0.1758945882320404,0.1758945882320404,0.1758945882320404,513920,0.17625409588217736,9.652398299939293,-0.0002550640526930159,-0.00025054984977303566
2025-03-20 02:33:00+00:00,0.1758919209241867,0.1758919209241867,0.1758919209241867,0.1758919209241867,354048,0.1762143686413765,11.978450468099524,-0.00025031759191879166,-0.0002505033982021869
2025-03-20 02:35:00+00:00,0.17576223611831665,0.17576223611831665,0.17576223611831665,0.17576223611831665,499456,0.17616918832063674,11.2736233734,-0.00025409145939392364,-0.0002512210104405342
2025-03-20 02:36:00+00:00,0.17578335106372833,0.17578335106372833,0.17578335106372833,0.17578335106372833,0,0.17611935287714003,21.850061818590547,-0.00025246818089411094,-0.00025147044453124954
2025-03-20 02:37:00+00:00,0.17590034008026123,0.17590034008026123,0.17590034008026123,0.17590034008026123,641920,0.17607590854167937,36.50400616692751,-0.0002389867940737478,-0.0002489737144397492
2025-03-20 02:38:00+00:00,0.1759248673915863,0.1759248673915863,0.1759248673915863,0.1759248673915863,657024,0.17603463754057885,39.53717267899652,-0.0002237443631079583,-0.00024392784417339103
2025-03-20 02:39:00+00:00,0.17593170702457428,0.17593170702457428,0.17593170702457428,0.17593170702457428,0,0.17599688470363617,46.771470774424984,-0.00020870688250484992,-0.00023688365183968283
2025-03-20 02:40:00+00:00,0.17605014145374298,0.17605014145374298,0.17605014145374298,0.17605014145374298,920320,0.17597471848130225,59.698716756555704,-0.0001850991938650015,-0.00022652676024474658
2025-03-20 02:41:00+00:00,0.17607711255550385,0.17607711255550385,0.17607711255550385,0.17607711255550385,196864,0.17595791220664977,60.50485259944412,-0.00016234220810792954,-0.0002136898498173832
2025-03-20 02:42:00+00:00,0.17608453333377838,0.17608453333377838,0.17608453333377838,0.17608453333377838,0,0.1759580433368683,60.289536375297786,-0.0001420706362922075,-0.00019936600711234807
2025-03-20 02:44:00+00:00,0.17632736265659332,0.17632736265659332,0.17632736265659332,0.17632736265659332,908672,0.17597078531980515,71.28447886522925,-0.00010519831198083085,-0.00018053246808604463
2025-03-20 02:45:00+00:00,0.17631450295448303,0.17631450295448303,0.17631450295448303,0.17631450295448303,40576,0.17598345577716829,67.77767849164508,-7.613674282275218e-05,-0.00015965332303338614
2025-03-20 02:46:00+00:00,0.1763930469751358,0.1763930469751358,0.1763930469751358,0.1763930469751358,367232,0.17600469887256623,71.79470132633048,-4.623443208762179e-05,-0.00013696954484423328
2025-03-20 02:48:00+00:00,0.17646746337413788,0.17646746337413788,0.17646746337413788,0.17646746337413788,1324288,0.17603178173303605,76.19936118402327,-1.6343456724188243e-05,-0.00011284432722022427
2025-03-20 02:49:00+00:00,0.17651107907295227,0.17651107907295227,0.17651107907295227,0.17651107907295227,931328,0.17606035098433495,83.98836712562847,1.0740963841737727e-05,-8.812726900783188e-05
2025-03-20 02:50:00+00:00,0.17650850117206573,0.17650850117206573,0.17650850117206573,0.17650850117206573,0,0.17608824297785758,83.99664782437229,3.1632902803113705e-05,-6.417523464564277e-05
2025-03-20 02:53:00+00:00,0.1764586716890335,0.1764586716890335,0.1764586716890335,0.1764586716890335,14208,0.1761137694120407,92.1076814962971,4.3665740632914396e-05,-4.260703958993134e-05
2025-03-20 02:54:00+00:00,0.17647868394851685,0.17647868394851685,0.17647868394851685,0.17647868394851685,192000,0.17613680139184,92.09714378507118,5.419198196110475e-05,-2.3247235279724122e-05
2025-03-20 02:56:00+00:00,0.1767057180404663,0.1767057180404663,0.1767057180404663,0.1767057180404663,1577472,0.17617197483778,93.02636606801681,7.993244638276886e-05,-2.6112989472255246e-06
2025-03-20 02:57:00+00:00,0.17671583592891693,0.17671583592891693,0.17671583592891693,0.17671583592891693,271744,0.17620908319950104,92.91732022444657,9.999569084728765e-05,1.7910099011677115e-05
2025-03-20 02:59:00+00:00,0.17684990167617798,0.17684990167617798,0.17684990167617798,0.17684990167617798,290304,0.17625684887170792,93.77655266485742,0.00012526990847594455,3.93820609045306e-05
2025-03-20 03:01:00+00:00,0.17684325575828552,0.17684325575828552,0.17684325575828552,0.17684325575828552,56576,0.17630441561341287,92.3246974251316,0.00014311390993743123,6.012843071111073e-05
2025-03-20 03:03:00+00:00,0.17684407532215118,0.17684407532215118,0.17684407532215118,0.17684407532215118,0,0.17635850757360458,92.10431595824744,0.0001555287035283348,7.920848527455556e-05
2025-03-20 03:04:00+00:00,0.17675356566905975,0.17675356566905975,0.17675356566905975,0.17675356566905975,733184,0.17640701830387115,83.6576808899817,0.00015626284351927255,9.461935692349897e-05
2025-03-20 03:05:00+00:00,0.1767021119594574,0.1767021119594574,0.1767021119594574,0.1767021119594574,0,0.17644710689783097,73.34880698171014,0.00015095268185139066,0.00010588602190907732
2025-03-20 03:06:00+00:00,0.17670874297618866,0.17670874297618866,0.17670874297618866,0.17670874297618866,0,0.1764863006770611,74.7553193480173,0.0001456010102912908,0.00011382901958552002
2025-03-20 03:08:00+00:00,0.17659293115139008,0.17659293115139008,0.17659293115139008,0.17659293115139008,0,0.17651936188340187,61.9900604240409,0.0001305102843238981,0.00011716527253319564
2025-03-20 03:09:00+00:00,0.1765892654657364,0.1765892654657364,0.1765892654657364,0.1765892654657364,97024,0.17654631808400154,57.98398124633718,0.00011690734991751106,0.00011711368801005873
2025-03-20 03:10:00+00:00,0.1765509992837906,0.1765509992837906,0.1765509992837906,0.1765509992837906,68992,0.17657001242041587,52.635202927347486,0.00010186492981523187,0.00011406393637109337
2025-03-20 03:13:00+00:00,0.17637290060520172,0.17637290060520172,0.17637290060520172,0.17637290060520172,0,0.17658443078398706,42.7327902890912,7.471140204348692e-05,0.00010619342950557208
2025-03-20 03:15:00+00:00,0.17630456387996674,0.17630456387996674,0.17630456387996674,0.17630456387996674,0,0.17658329084515573,41.90158491511621,4.713449591248198e-05,9.438164278695407e-05
2025-03-20 03:16:00+00:00,0.17613837122917175,0.17613837122917175,0.17613837122917175,0.17613837122917175,0,0.17657448425889016,34.498113002633644,1.173397912632157e-05,7.785211005482757e-05
2025-03-20 03:18:00+00:00,0.17617471516132355,0.17617471516132355,0.17617471516132355,0.17617471516132355,632960,0.17656356766819953,20.726197321941996,-1.3235958003149362e-05,5.963449644323219e-05
2025-03-20 03:20:00+00:00,0.17618894577026367,0.17618894577026367,0.17618894577026367,0.17618894577026367,107392,0.17654964178800583,21.08405161839029,-3.1513256659176925e-05,4.140494582275037e-05
2025-03-20 03:22:00+00:00,0.1760735958814621,0.1760735958814621,0.1760735958814621,0.1760735958814621,0,0.1765277676284313,6.502463054187189,-5.467565264272167e-05,2.218882612965596e-05
2025-03-20 03:24:00+00:00,0.17604443430900574,0.17604443430900574,0.17604443430900574,0.17604443430900574,71040,0.17650456428527833,6.342432731774068,-7.452602390672913e-05,2.8458561223789414e-06
2025-03-20 03:25:00+00:00,0.17596030235290527,0.17596030235290527,0.17596030235290527,0.17596030235290527,8576,0.17647964581847192,5.730962724110654,-9.594039078078542e-05,-1.6911393258253935e-05
2025-03-20 03:28:00+00:00,0.17597974836826324,0.17597974836826324,0.17597974836826324,0.17597974836826324,0,0.17645469903945923,8.267703879906136,-0.00011007344177002554,-3.554380296060826e-05
2025-03-20 03:29:00+00:00,0.17596887052059174,0.17596887052059174,0.17596887052059174,0.17596887052059174,0,0.1764178566634655,8.646104714681911,-0.00012075969530209174,-5.2586981428904956e-05
2025-03-20 03:33:00+00:00,0.1758955717086792,0.1758955717086792,0.1758955717086792,0.1758955717086792,0,0.1763768434524536,7.345745595522828,-0.0001336031359678025,-6.879021233668447e-05
